Insurance Type,Zip code,First name,Last name,Date of birth,Gender,Address,City,State,Auto insurance coverage?,Property Type,# units,# unrelated roommates,# property losses in last 3 years,Phone number,Email address,Fire Sprinkler System?,Central Fire & Burglar Alarm?,Local Fire / Smoke Alarm?,Home Security?,Non Smoking Household?,Local Burglar Alarm?,Unusual hazards?,Dogs that bite?,Run a business from home?,Start date,Personal property worth,Loss of use,Medical payments,Personal liability,Farmers Identity Protection,Deductible,Policy number,Timestamp (seconds),Policy price,Name of agent,Address of agent,Agent phone number
Renters,95126,Cole,Norton,5/6/1994,f,754 The Alameda,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(858) 486-4834,finn@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,1000,100000,N,2500,79427820,-1,13.8,Dipika Vora,"2603 Camino Ramon Ste 433
San Ramon, CA 94583-9129",(408) 941-0094
Renters,95126,Anabel,Shepherd,4/5/1994,f,1300 The Alameda,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(510) 841-2760,noah.ingram@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,1000,100000,N,5000,94127074,-1,11.5,Jason Schram,"1731 Embarcadero Rd Ste 212
Palo Alto, CA 94303-3339",(650) 522-0027
Renters,94087,Benjamin,Brady,2/4/1994,f,575 E Remington Dr,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 214-1685,noah.ingram@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,1000,300000,N,100,87693049,-1,22.55,Yi Ju,"7337 Bollinger Rd Ste A
Cupertino, CA 95014-4329",(408) 996-7200
Renters,94085,Anna,Duran,5/6/1994,f,330 N Mathilda Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 956-8858,milo@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,1000,300000,N,100 / 250,,-1,,,,
Renters,94304,Vivien,Boyd,5/6/1994,f,1600 Sand Hill Rd,Palo Alto,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 642-8440,owen.lloyd@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,1000,300000,N,250,49449345,-1,18.45,Charlie Porter,"671 Oak Grove Ave Ste A
Menlo Park, CA 94025-4332",(650) 327-1313
Renters,94043,Archer,Davidson,11/18/1993,f,505 Central Ave,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(510) 540-5454,leo@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,1000,300000,N,500,84072881,-1,17.14,Abraham Khalil,"444 S California Ave
Palo Alto, CA 94306-1605",(650) 321-1575
Renters,95125,Eloise,Pittman,12/1/1993,f,1776 Almaden Rd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 736-8658,milo@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,1000,300000,N,750,,-1,,,,
Renters,94089,Finn,Schroeder,5/6/1994,f,1235 Wildwood Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 931-6300,noah.ingram@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,1000,300000,N,1000,69232100,-1,15.34,Anthony Mangiameli,"2845 Moorpark Ave Ste 102
San Jose, CA 95128-3158",(408) 247-7833
Renters,94304,Zander,Massey,6/6/1994,f,700 Clark Way,Palo Alto,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(619) 233-4787,owen.lloyd@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,1000,300000,N,1500,54355385,-1,14.36,John Kikes,"125 Railroad Ave Ste 200
Danville, CA 94526-3835",(925) 820-6661
Renters,95138,Noah,Gonzales,7/31/1993,f,6100 Monterey Hwy,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 502-5305,milo@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,1000,300000,N,2500,,-1,,,,
Renters,95014,Savannah,Marshall,3/3/1993,f,5608 Stevens Creek Blvd,Cupertino,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(866) 575-9826,isaac.montoya@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,1000,300000,N,5000,86617249,-1,11.09,David Kelly,"510 Bercut Dr Ste F
Sacramento, CA 95811-0111",(916) 447-9797
Renters,95126,Jack,Fernandez,4/5/1994,m,754 The Alameda,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 345-1970,aidan@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,1000,500000,N,100,24343927,-1,29.88,Dipika Vora,"2603 Camino Ramon Ste 433
San Ramon, CA 94583-9129",(408) 941-0094
Renters,95112,Gemma,Saunders,4/5/1994,f,101 E San Fernando St 100,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(888) 492-9765,owen.lloyd@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,1000,500000,N,100 / 250,19042636,-1,25.97,Catherine Lie,"1118 E William St
San Jose, CA 95116-3113",(408) 288-8011
Renters,95035,Colton,Schneider,11/18/1993,f,440 Dixon Landing Rd,Milpitas,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 626-3100,noah.ingram@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,1000,500000,N,250,75702783,-1,20.12,Thomas Truong,"500 E Calaveras Blvd Ste 321
Milpitas, CA 95035-7708",(408) 935-8888
Renters,95051,Luke,Gilbert,12/1/1993,m,3500 Granada Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 991-0777,zachary.hayes@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,1000,500000,N,500,89322831,-1,18.81,James Miao,"303 W Joaquin Ave Ste 210
San Leandro, CA 94577-3666",(510) 357-8080
Renters,95037,Elizabeth,Freeman,3/8/1994,m,15400 Vineyard Blvd,Morgan Hill,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 492-9660,noah.ingram@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,1000,500000,N,750,54116261,-1,31.85,Diem Pham,"1900 Camden Ave
San Jose, CA 95124-2942",(408) 900-7200
Renters,94087,Keira,Wheeler,11/18/1993,m,902 W Remington Dr,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 214-1685,noah.ingram@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,1000,500000,N,1000,5939888,-1,17.01,Kyle Chuang,"4320 Stevens Creek Blvd Ste 206
San Jose, CA 95129-1283",(408) 564-0568
Renters,94086,Rhys,Trujillo,2/4/1994,m,655 S Fair Oaks Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 263-6040,savanna.miles@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,1000,500000,N,1500,,-1,,,,
Renters,95126,Zackery,Santos,6/6/1994,m,1590 Southwest Expy,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 474-1750,leo@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,1000,500000,N,2500,97941194,-1,17.55,Thomas Madruga,"991 W Hedding St
San Jose, CA 95126-1248",(408) 248-8400
Renters,95126,Nicolas,Austin,12/1/1993,m,1300 The Alameda,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(888) 830-9456,leo@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,1000,500000,N,5000,56338096,-1,15.25,Jason Schram,"1731 Embarcadero Rd Ste 212
Palo Alto, CA 94303-3339",(650) 522-0027
Renters,95054,Gideon,Osborne,4/5/1994,m,1500 Vista Club Cir,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 557-4116,milo@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,100000,N,100,,-1,,,,
Renters,95050,Norah,Montoya,12/1/1993,f,431 El Camino Real,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 333-9956,zachary.hayes@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,100000,N,100 / 250,89851078,-1,19.89,Jason Medeiros,"39899 Balentine Dr Ste 230
Newark, CA 94560-5361",(925) 321-3082
Renters,94086,Avery,Fisher,7/31/1993,m,243 Buena Vista Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(877) 902-0832,savanna.miles@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,100000,N,250,,-1,,,,
Renters,94086,Finn,Sanders,12/1/1993,f,825 E Evelyn Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 216-8945,owen.lloyd@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,100000,N,500,91757279,-1,15.31,Mark Rizzo,"2695 Moorpark Ave Ste 202b
San Jose, CA 95128-4710",(408) 449-4820
Renters,94086,Landon,Fletcher,4/5/1994,f,555 E Washington Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 330-9252,noah.ingram@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,100000,N,750,7543342,-1,13.26,Jianhong Zhou,"39812 Mission Blvd Ste 203
Fremont, CA 94539-3087",(510) 656-1009
Renters,94086,Aiden,Norris,2/4/1994,f,1035 Aster Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 307-1871,noah.ingram@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,100000,N,1000,34245603,-1,13.51,Jyotisen Mody,"1613 S Main St Ste 108
Milpitas, CA 95035-6295",(408) 726-5197
Renters,95054,Landon,Mcdaniel,11/18/1993,f,4500 Carlyle Ct,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(510) 540-5454,savanna.miles@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,100000,N,1500,,-1,,,,
Renters,95054,Hudson,Bryan,3/8/1994,m,1500 Vista Club Cir,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(866) 678-3468,zachary.hayes@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,100000,N,2500,16893020,-1,11.05,Lily Zhao,"1340 S De Anza Blvd Ste 203
San Jose, CA 95129-4644",(408) 398-4616
Renters,95037,Audrey,Evans,5/6/1994,f,15400 Vineyard Blvd,Morgan Hill,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 474-1750,finn@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,100000,N,5000,76731386,-1,18.22,Lee Gomez,"1100 Lincoln Ave Ste 265
San Jose, CA 95125-3065",(408) 223-0970
Renters,95014,Luna,Davidson,6/6/1994,m,5608 Stevens Creek Blvd,Cupertino,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 968-8384,milo@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,300000,N,100,,-1,,,,
Renters,95129,Juliette,Mccormick,2/4/1994,m,355 Kiely Blvd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(707) 579-5605,noah.ingram@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,300000,N,100 / 250,43723318,-1,21.98,Maureen Keenan,"4020 Moorpark Ave Ste 109
San Jose, CA 95117-1845",(408) 287-0767
Renters,95126,Penelope,Fletcher,5/6/1994,f,1300 The Alameda,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(888) 482-3584,aidan@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,300000,N,250,95841279,-1,23.24,Jason Schram,"1731 Embarcadero Rd Ste 212
Palo Alto, CA 94303-3339",(650) 522-0027
Renters,95051,Eliot,Drake,5/6/1994,m,3500 Granada Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 854-3900,zachary.hayes@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,300000,N,500,95760435,-1,17.39,James Miao,"303 W Joaquin Ave Ste 210
San Leandro, CA 94577-3666",(510) 357-8080
Renters,94041,Eliana,Barnett,3/27/1994,m,151 Calderon Ave,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(510) 494-9500,noah.ingram@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,300000,N,750,17755278,-1,16.41,Lili Li,"1202 Kifer Rd Ste 168
Sunnyvale, CA 94086-5304",(650) 409-8999
Renters,95051,Ezra,Flowers,2/4/1994,f,3500 Granada Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 271-2600,noah.ingram@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,300000,N,1000,9080109,-1,15.59,James Miao,"303 W Joaquin Ave Ste 210
San Leandro, CA 94577-3666",(510) 357-8080
Renters,95050,Jakob,Oconnor,11/12/1994,f,1599 Warburton Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 321-1701,isaac.montoya@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,300000,N,1500,61674201,-1,14.61,Greg Goodman,"1777 Hamilton Ave Ste 2080
San Jose, CA 95125-5421",(408) 267-5502
Renters,95054,Ezra,Hogan,5/6/1994,m,550 Moreland Way,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(707) 544-1400,savanna.miles@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,300000,N,2500,,-1,,,,
Renters,94086,Emmett,Roman,11/12/1994,m,555 E Washington Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 881-5059,isaac.montoya@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,300000,N,5000,94373690,-1,11.34,Jianhong Zhou,"39812 Mission Blvd Ste 203
Fremont, CA 94539-3087",(510) 656-1009
Renters,95050,Lily,Moss,12/1/1993,m,1599 Warburton Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(858) 678-0550,isaac.montoya@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,500000,N,100,99148920,-1,24.46,William Ping,"1246 Homestead Rd Ste 3
Santa Clara, CA 95050-5487",(408) 985-2965
Renters,95126,Mila,Lawrence,3/27/1994,m,754 The Alameda,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 474-0333,owen.lloyd@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,500000,N,100 / 250,5274140,-1,29.09,Dipika Vora,"2603 Camino Ramon Ste 433
San Ramon, CA 94583-9129",(408) 941-0094
Renters,95054,Dominick,Wang,7/31/1993,m,550 Moreland Way,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 978-9619,owen.lloyd@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,500000,N,250,91495616,-1,20.37,Stephen Larson,"6360 Belleau Wood Ln Ste 5
Sacramento, CA 95822-5925",(916) 428-4520
Renters,95051,Willow,Taylor,5/6/1994,m,100 Buckingham Dr,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(510) 582-5240,zachary.hayes@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,500000,N,500,74058296,-1,19.06,Teketel Mulugeta,"3550 Stevens Creek Blvd Ste 310
San Jose, CA 95117-1060",(408) 249-8123
Renters,95126,Ivy,Vasquez,11/12/1994,f,2050 Southwest Expy 126,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(510) 223-2000,bennett.yang@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,500000,N,750,56215865,-1,21.98,Michael Fiamingo,"1155 Meridian Ave Ste 212
San Jose, CA 95125-4331",(408) 445-9700
Renters,94301,Lily,Nelson,6/6/1994,f,459 Hamilton Ave,Palo Alto,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(877) 516-8284,noah.ingram@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,500000,N,1000,95920042,-1,17.26,Peter Montalvo,"3755 Washington Blvd Ste 201
Fremont, CA 94538-4978",(510) 796-2002
Renters,95129,William,Warren,11/18/1993,f,355 Kiely Blvd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 496-6300,zachary.hayes@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,500000,N,1500,41367853,-1,16.28,Lily Zhao,"1340 S De Anza Blvd Ste 203
San Jose, CA 95129-4644",(408) 398-4616
Renters,94086,Ivy,Peters,3/27/1994,f,732 E Evelyn Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 854-2651,isaac.montoya@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,500000,N,2500,12063847,-1,14.8,Jessica Walker,"4675 Stevens Creek Blvd Ste 245
Santa Clara, CA 95051-6767",(408) 780-0889
Renters,95037,Keira,Leonard,3/8/1994,m,15400 Vineyard Blvd,Morgan Hill,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 241-0100,finn@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,500000,N,5000,90779644,-1,21.97,Dereck Caso,"4990 Speak Ln Ste 250
San Jose, CA 95118-2776",(408) 445-9100
Renters,94301,Lillian,Webb,3/27/1994,m,501 Forest Ave,Palo Alto,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(510) 886-1055,milo@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,100000,N,100,,-1,,,,
Renters,95125,Wyatt,Boyd,7/31/1993,f,1776 Almaden Rd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 864-3333,isaac.montoya@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,100000,N,100 / 250,49312407,-1,26.41,Joe Angelini,"435 Johnston St
Half Moon Bay, CA 94019-1717",(650) 726-4818
Renters,94086,Norah,Colon,6/6/1994,f,718 Old San Francisco Rd,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(831) 240-0589,finn@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,100000,N,250,30172627,-1,17.29,Qing Sun,"12140 Artesia Blvd Ste 209
Artesia, CA 90701-4055",(562) 810-0500
Renters,95035,Norah,Maldonado,3/8/1994,f,555 S Park Victoria Dr,Milpitas,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(888) 704-5204,bennett.yang@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,100000,N,500,49612916,-1,15.91,Ramon Fernandez,"16 Corning Ave Ste 210
Milpitas, CA 95035-5344",(408) 263-8745
Renters,94040,Nora,Stone,2/4/1994,f,1200 Dale Ave,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 474-8052,zachary.hayes@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,100000,N,750,10190258,-1,14.87,Erich Stiegler,"1911 Tarob Ct
Milpitas, CA 95035-6825",(408) 813-5348
Renters,95123,Chloe,Chambers,2/4/1994,m,6184 Cottle Rd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(510) 352-5900,leo@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,100000,N,1000,70067157,-1,17.83,Candice Salcedo,"5450 Thornwood Dr Ste F
San Jose, CA 95123-1222",(408) 224-7800
Renters,95131,Violet,Bennett,11/12/1994,m,1600 Whitewood Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 528-2128,aidan@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,100000,N,1500,89608721,-1,12.97,Trang Phan,"1161 Ringwood Ct Ste 130
San Jose, CA 95131-1758",(408) 509-5309
Renters,94043,Zoey,Parks,3/3/1993,f,505 Central Ave,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 981-2605,leo@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,100000,N,2500,15046160,-1,11.41,Oliver Huang,"2695 Moorpark Ave Ste 112
San Jose, CA 95128-4710",(510) 493-6538
Renters,94086,Evangeline,Brady,2/4/1994,f,732 E Evelyn Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 931-6300,zachary.hayes@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,100000,N,5000,82982800,-1,10.83,Mary Formico Barnard,"2190 Stokes St Ste 201
San Jose, CA 95128-4512",(408) 286-1334
Renters,95008,Griffin,Dawson,6/6/1994,f,1630 W Campbell Ave,Campbell,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 557-4116,finn@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,300000,N,100,22628026,-1,29.6,Diem Pham,"1900 Camden Ave
San Jose, CA 95124-2942",(408) 900-7200
Renters,95035,Chloe,Hines,4/5/1994,m,440 Dixon Landing Rd,Milpitas,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 864-3333,owen.lloyd@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,300000,N,100 / 250,96467949,-1,22.83,Thomas Truong,"500 E Calaveras Blvd Ste 321
Milpitas, CA 95035-7708",(408) 935-8888
Renters,94087,Eliana,Contreras,11/12/1994,f,575 E Remington Dr,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 389-9367,zachary.hayes@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,300000,N,250,14524900,-1,19.37,Jeff Senigaglia,"950 S Bascom Ave Ste 2113
San Jose, CA 95128-3538",(408) 297-6686
Renters,95051,Holden,Wong,11/18/1993,m,1901 Halford Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(888) 270-6855,milo@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,300000,N,500,,-1,,,,
Renters,94301,Nolan,Haynes,3/8/1994,f,459 Hamilton Ave,Palo Alto,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(877) 902-0832,isaac.montoya@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,300000,N,750,63693211,-1,16.95,Denise Wang,"200 Brown Rd Ste 102
Fremont, CA 94539-7956",(510) 661-0988 
Renters,95123,Leah,Flynn,11/12/1994,f,6184 Cottle Rd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 284-9080,aidan@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,300000,N,1000,9385728,-1,19.91,Genaro Garza,"4340 Almaden Expy Ste 210
San Jose, CA 95118-2048",(408) 599-7424 
Renters,95136,Carter,Summers,11/12/1994,m,3601 Copperfield Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 642-8440,savanna.miles@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,300000,N,1500,,-1,,,,
Renters,95125,Kaleb,Maxwell,11/12/1994,m,1776 Almaden Rd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(925) 735-3047,aidan@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,300000,N,2500,93922709,-1,16.61,Joe Angelini,"435 Johnston St
Half Moon Bay, CA 94019-1717",(650) 726-4818 
Renters,95134,Zachary,Sims,3/3/1993,m,70 Descanso Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 308-7225,leo@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,300000,N,5000,7661323,-1,11.59,Elida Chavez,"1000 S White Rd Ste 130
San Jose, CA 95127-3828",(408) 373-0675
Renters,95035,Addison,Hamilton,3/8/1994,m,440 Dixon Landing Rd,Milpitas,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 227-3700,savanna.miles@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,500000,N,100,,-1,,,,
Renters,95014,Layla,Pittman,3/3/1993,m,5608 Stevens Creek Blvd,Cupertino,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(858) 678-0550,milo@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,500000,N,100 / 250,,-1,,,,
Renters,94086,Delilah,Fisher,5/6/1994,m,732 E Evelyn Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(855) 365-1913,finn@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,500000,N,250,17090048,-1,14,Dennis Bane,"1905 Hamilton Ave Fl 1
San Jose, CA 95125-5673",(408) 559-8118
Renters,95035,Reese,Mckenzie,4/5/1994,m,555 S Park Victoria Dr,Milpitas,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 282-3083,milo@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,500000,N,500,,-1,,,,
Renters,94085,Elias,Cain,12/1/1993,m,1257 Lakeside Dr,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(831) 476-8897,milo@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,500000,N,750,,-1,,,,
Renters,95014,Michael,Bass,12/1/1993,m,5608 Stevens Creek Blvd,Cupertino,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 456-0700,leo@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,500000,N,1000,16310574,-1,17.75,David Kelly,"510 Bercut Dr Ste F
Sacramento, CA 95811-0111",(916) 447-9797
